te_id	species	chrom	te_start	te_end	te_class	te_subclass
Populus_trichocarpa|Chr2:2965962-2966173|TIR_56	Populus_trichocarpa	Chr2	2965962	2966173	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr2:2967574-2967705|TIR_80	Populus_trichocarpa	Chr2	2967574	2967705	TIR	DNA/hAT
Populus_trichocarpa|Chr2:4650851-4651044|TIR_30	Populus_trichocarpa	Chr2	4650851	4651044	TIR	DNA/other
Populus_trichocarpa|Chr2:4651003-4651046|TIR_80	Populus_trichocarpa	Chr2	4651003	4651046	TIR	DNA/hAT
Populus_trichocarpa|Chr2:4651531-4651706|LTR_678-int	Populus_trichocarpa	Chr2	4651531	4651706	LTR	LTR/Copia
Populus_trichocarpa|Chr2:4651748-4651932|LTR_678-int	Populus_trichocarpa	Chr2	4651748	4651932	LTR	LTR/Copia
Populus_trichocarpa|Chr2:4652261-4652428|LTR_678-int	Populus_trichocarpa	Chr2	4652261	4652428	LTR	LTR/Copia
Populus_trichocarpa|Chr2:4832832-4833031|TIR_13	Populus_trichocarpa	Chr2	4832832	4833031	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr2:4839598-4839629|TIR_15	Populus_trichocarpa	Chr2	4839598	4839629	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr2:4839629-4839769|Denovo_Non_LTR_9	Populus_trichocarpa	Chr2	4839629	4839769	LTR	LTR/other
Populus_trichocarpa|Chr2:4840085-4840180|TIR_112	Populus_trichocarpa	Chr2	4840085	4840180	TIR	DNA/TcMar
Populus_trichocarpa|Chr2:4840196-4840392|Denovo_Non_LTR_3	Populus_trichocarpa	Chr2	4840196	4840392	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr2:6558127-6558240|LTR_678-int	Populus_trichocarpa	Chr2	6558127	6558240	LTR	LTR/Copia
Populus_trichocarpa|Chr2:6558345-6558909|LTR_678-int	Populus_trichocarpa	Chr2	6558345	6558909	LTR	LTR/Copia
Populus_trichocarpa|Chr2:6559310-6559432|TIR_80	Populus_trichocarpa	Chr2	6559310	6559432	TIR	DNA/hAT
Populus_trichocarpa|Chr2:8808606-8808740|Denovo_Non_LTR_9	Populus_trichocarpa	Chr2	8808606	8808740	LTR	LTR/other
Populus_trichocarpa|Chr2:8808922-8808993|TIR_30	Populus_trichocarpa	Chr2	8808922	8808993	TIR	DNA/other
Populus_trichocarpa|Chr2:8809156-8809219|TIR_25	Populus_trichocarpa	Chr2	8809156	8809219	TIR	DNA/hAT
Populus_trichocarpa|Chr2:8809216-8809272|TIR_25	Populus_trichocarpa	Chr2	8809216	8809272	TIR	DNA/hAT
Populus_trichocarpa|Chr2:8809272-8809340|TIR_151	Populus_trichocarpa	Chr2	8809272	8809340	TIR	DNA/hAT
Populus_trichocarpa|Chr2:8809380-8809577|TIR_30	Populus_trichocarpa	Chr2	8809380	8809577	TIR	DNA/other
Populus_trichocarpa|Chr2:9549031-9549204|TIR_32	Populus_trichocarpa	Chr2	9549031	9549204	TIR	DNA/hAT
Populus_trichocarpa|Chr2:9549278-9549418|TIR_32	Populus_trichocarpa	Chr2	9549278	9549418	TIR	DNA/hAT
Populus_trichocarpa|Chr2:12789863-12790064|TIR_56	Populus_trichocarpa	Chr2	12789863	12790064	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr2:12795348-12795630|TIR_36	Populus_trichocarpa	Chr2	12795348	12795630	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr2:15893177-15893352|TIR_80	Populus_trichocarpa	Chr2	15893177	15893352	TIR	DNA/hAT
Populus_trichocarpa|Chr2:15897017-15897164|Denovo_Non_LTR_15	Populus_trichocarpa	Chr2	15897017	15897164	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr3:12333735-12333824|TIR_175	Populus_trichocarpa	Chr3	12333735	12333824	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr3:12341835-12341980|Homology_Non_LTR_1	Populus_trichocarpa	Chr3	12341835	12341980	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr3:20337402-20338397|TIR_12	Populus_trichocarpa	Chr3	20337402	20338397	TIR	DNA/hAT
Populus_trichocarpa|Chr4:10144165-10144596|LTR_466-LTR	Populus_trichocarpa	Chr4	10144165	10144596	LTR	LTR/Copia
Populus_trichocarpa|Chr4:16296807-16297647|LTR_711-int	Populus_trichocarpa	Chr4	16296807	16297647	LTR	LTR/Gypsy
Populus_trichocarpa|Chr4:17900213-17900393|TIR_13	Populus_trichocarpa	Chr4	17900213	17900393	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr4:17900675-17900706|Denovo_Non_LTR_16	Populus_trichocarpa	Chr4	17900675	17900706	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr4:17900706-17900948|TIR_56	Populus_trichocarpa	Chr4	17900706	17900948	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr4:17901200-17901301|TIR_76	Populus_trichocarpa	Chr4	17901200	17901301	TIR	DNA/TcMar
Populus_trichocarpa|Chr4:18351258-18351426|Homology_Non_LTR_1	Populus_trichocarpa	Chr4	18351258	18351426	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr4:18355451-18355556|Denovo_Non_LTR_9	Populus_trichocarpa	Chr4	18355451	18355556	LTR	LTR/other
Populus_trichocarpa|Chr4:18355556-18355592|TIR_76	Populus_trichocarpa	Chr4	18355556	18355592	TIR	DNA/TcMar
Populus_trichocarpa|Chr4:18356380-18356560|LTR_678-int	Populus_trichocarpa	Chr4	18356380	18356560	LTR	LTR/Copia
Populus_trichocarpa|Chr4:18356899-18356959|TIR_30	Populus_trichocarpa	Chr4	18356899	18356959	TIR	DNA/other
Populus_trichocarpa|Chr4:18356990-18357062|TIR_30	Populus_trichocarpa	Chr4	18356990	18357062	TIR	DNA/other
Populus_trichocarpa|Chr4:19050692-19051095|TIR_170	Populus_trichocarpa	Chr4	19050692	19051095	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr4:19051985-19052150|Denovo_Non_LTR_16	Populus_trichocarpa	Chr4	19051985	19052150	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr4:22489480-22489662|TIR_54	Populus_trichocarpa	Chr4	22489480	22489662	TIR	DNA/other
Populus_trichocarpa|Chr5:5593537-5593608|TIR_30	Populus_trichocarpa	Chr5	5593537	5593608	TIR	DNA/other
Populus_trichocarpa|Chr5:7959716-7959899|LTR_678-int	Populus_trichocarpa	Chr5	7959716	7959899	LTR	LTR/Copia
Populus_trichocarpa|Chr5:7959802-7959937|TIR_176	Populus_trichocarpa	Chr5	7959802	7959937	non-LTR	LINE/L1
Populus_trichocarpa|Chr5:7959932-7960608|LTR_678-int	Populus_trichocarpa	Chr5	7959932	7960608	LTR	LTR/Copia
Populus_trichocarpa|Chr5:7960608-7960942|TIR_176	Populus_trichocarpa	Chr5	7960608	7960942	non-LTR	LINE/L1
Populus_trichocarpa|Chr5:8765765-8766039|TIR_74	Populus_trichocarpa	Chr5	8765765	8766039	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr5:8765869-8765901|TIR_145	Populus_trichocarpa	Chr5	8765869	8765901	TIR	DNA/hAT
Populus_trichocarpa|Chr5:8765901-8766060|TIR_109	Populus_trichocarpa	Chr5	8765901	8766060	TIR	DNA/hAT
Populus_trichocarpa|Chr5:8766164-8766401|TIR_54	Populus_trichocarpa	Chr5	8766164	8766401	TIR	DNA/other
Populus_trichocarpa|Chr5:8767049-8767174|TIR_80	Populus_trichocarpa	Chr5	8767049	8767174	TIR	DNA/hAT
Populus_trichocarpa|Chr5:8767224-8767400|TIR_30	Populus_trichocarpa	Chr5	8767224	8767400	TIR	DNA/other
Populus_trichocarpa|Chr5:9398417-9400125|LTR_1081-int	Populus_trichocarpa	Chr5	9398417	9400125	LTR	LTR/Copia
Populus_trichocarpa|Chr5:17469015-17469130|LTR_561-LTR	Populus_trichocarpa	Chr5	17469015	17469130	LTR	LTR/Gypsy
Populus_trichocarpa|Chr5:17469265-17469980|LTR_561-LTR	Populus_trichocarpa	Chr5	17469265	17469980	LTR	LTR/Gypsy
Populus_trichocarpa|Chr5:17469415-17469983|LTR_549-LTR	Populus_trichocarpa	Chr5	17469415	17469983	LTR	LTR/Gypsy
Populus_trichocarpa|Chr5:19815912-19815992|TIR_116	Populus_trichocarpa	Chr5	19815912	19815992	TIR	DNA/TcMar
Populus_trichocarpa|Chr5:19822021-19822232|Denovo_Non_LTR_3	Populus_trichocarpa	Chr5	19822021	19822232	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr5:20045085-20045364|TIR_66	Populus_trichocarpa	Chr5	20045085	20045364	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr5:20045732-20045887|LTR_853-int	Populus_trichocarpa	Chr5	20045732	20045887	LTR	LTR/Gypsy
Populus_trichocarpa|Chr5:20051909-20052062|Homology_Non_LTR_1	Populus_trichocarpa	Chr5	20051909	20052062	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr5:20052240-20052302|TIR_112	Populus_trichocarpa	Chr5	20052240	20052302	TIR	DNA/TcMar
Populus_trichocarpa|Chr5:22060808-22060931|TIR_80	Populus_trichocarpa	Chr5	22060808	22060931	TIR	DNA/hAT
Populus_trichocarpa|Chr5:23058616-23058636|TIR_80	Populus_trichocarpa	Chr5	23058616	23058636	TIR	DNA/hAT
Populus_trichocarpa|Chr5:23058636-23058761|TIR_76	Populus_trichocarpa	Chr5	23058636	23058761	TIR	DNA/TcMar
Populus_trichocarpa|Chr5:23058897-23059099|LTR_678-int	Populus_trichocarpa	Chr5	23058897	23059099	LTR	LTR/Copia
Populus_trichocarpa|Chr5:23061480-23061626|TIR_76	Populus_trichocarpa	Chr5	23061480	23061626	TIR	DNA/TcMar
Populus_trichocarpa|Chr5:23936359-23936741|TIR_154	Populus_trichocarpa	Chr5	23936359	23936741	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr5:23936778-23937478|TIR_154	Populus_trichocarpa	Chr5	23936778	23937478	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr5:23937506-23937616|TIR_154	Populus_trichocarpa	Chr5	23937506	23937616	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr5:23937641-23937754|TIR_205	Populus_trichocarpa	Chr5	23937641	23937754	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr5:24821687-24821758|LTR_678-int	Populus_trichocarpa	Chr5	24821687	24821758	LTR	LTR/Copia
Populus_trichocarpa|Chr5:24821933-24822016|LTR_678-int	Populus_trichocarpa	Chr5	24821933	24822016	LTR	LTR/Copia
Populus_trichocarpa|Chr5:24822334-24822398|LTR_678-int	Populus_trichocarpa	Chr5	24822334	24822398	LTR	LTR/Copia
Populus_trichocarpa|Chr5:24822733-24822789|Denovo_Non_LTR_9	Populus_trichocarpa	Chr5	24822733	24822789	LTR	LTR/other
Populus_trichocarpa|Chr5:24826476-24827388|TIR_85	Populus_trichocarpa	Chr5	24826476	24827388	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:1694807-1694996|TIR_56	Populus_trichocarpa	Chr6	1694807	1694996	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:2178877-2179067|LTR_568-LTR	Populus_trichocarpa	Chr6	2178877	2179067	LTR	LTR/Copia
Populus_trichocarpa|Chr6:2179964-2180110|TIR_13	Populus_trichocarpa	Chr6	2179964	2180110	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:2180110-2180258|TIR_13	Populus_trichocarpa	Chr6	2180110	2180258	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:2185351-2185432|Denovo_Non_LTR_9	Populus_trichocarpa	Chr6	2185351	2185432	LTR	LTR/other
Populus_trichocarpa|Chr6:2591359-2591559|Denovo_Non_LTR_3	Populus_trichocarpa	Chr6	2591359	2591559	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr6:2591596-2591793|Denovo_Non_LTR_11	Populus_trichocarpa	Chr6	2591596	2591793	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr6:2592764-2593182|LTR_678-int	Populus_trichocarpa	Chr6	2592764	2593182	LTR	LTR/Copia
Populus_trichocarpa|Chr6:4137351-4137500|TIR_13	Populus_trichocarpa	Chr6	4137351	4137500	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:4144869-4145211|TIR_75	Populus_trichocarpa	Chr6	4144869	4145211	TIR	DNA/CMC-EnSpm
Populus_trichocarpa|Chr6:6159646-6159774|TIR_80	Populus_trichocarpa	Chr6	6159646	6159774	TIR	DNA/hAT
Populus_trichocarpa|Chr6:8898999-8899122|TIR_80	Populus_trichocarpa	Chr6	8898999	8899122	TIR	DNA/hAT
Populus_trichocarpa|Chr6:25045526-25046164|LTR_678-int	Populus_trichocarpa	Chr6	25045526	25046164	LTR	LTR/Copia
Populus_trichocarpa|Chr6:25046713-25046876|TIR_13	Populus_trichocarpa	Chr6	25046713	25046876	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:25049841-25050031|TIR_56	Populus_trichocarpa	Chr6	25049841	25050031	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:25051401-25051601|TIR_15	Populus_trichocarpa	Chr6	25051401	25051601	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr6:25051985-25052168|TIR_80	Populus_trichocarpa	Chr6	25051985	25052168	TIR	DNA/hAT
Populus_trichocarpa|Chr6:26852975-26853087|LTR_672-int	Populus_trichocarpa	Chr6	26852975	26853087	LTR	LTR/Gypsy
Populus_trichocarpa|Chr6:26853495-26853890|LTR_672-int	Populus_trichocarpa	Chr6	26853495	26853890	LTR	LTR/Gypsy
Populus_trichocarpa|Chr7:473979-474312|TIR_181	Populus_trichocarpa	Chr7	473979	474312	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr7:474759-474934|TIR_126	Populus_trichocarpa	Chr7	474759	474934	TIR	DNA/PIF-Harbinger
Populus_trichocarpa|Chr7:1518677-1518880|Denovo_Non_LTR_8	Populus_trichocarpa	Chr7	1518677	1518880	non-LTR	SINE/tRNA
Populus_trichocarpa|Chr8:6733654-6733920|TIR_54	Populus_trichocarpa	Chr8	6733654	6733920	TIR	DNA/other
Populus_trichocarpa|Chr8:6735976-6736169|TIR_30	Populus_trichocarpa	Chr8	6735976	6736169	TIR	DNA/other
Populus_trichocarpa|Chr8:7596389-7596513|TIR_76	Populus_trichocarpa	Chr8	7596389	7596513	TIR	DNA/TcMar
Populus_trichocarpa|Chr8:7596513-7596557|TIR_30	Populus_trichocarpa	Chr8	7596513	7596557	TIR	DNA/other
Populus_trichocarpa|Chr9:3075549-3075722|TIR_176	Populus_trichocarpa	Chr9	3075549	3075722	non-LTR	LINE/L1
Populus_trichocarpa|Chr9:3075580-3075924|LTR_678-int	Populus_trichocarpa	Chr9	3075580	3075924	LTR	LTR/Copia
Populus_trichocarpa|Chr9:3075775-3076267|LTR_678-int	Populus_trichocarpa	Chr9	3075775	3076267	LTR	LTR/Copia
Populus_trichocarpa|Chr9:3075944-3076414|LTR_678-int	Populus_trichocarpa	Chr9	3075944	3076414	LTR	LTR/Copia
Populus_trichocarpa|Chr9:3076236-3076459|LTR_678-int	Populus_trichocarpa	Chr9	3076236	3076459	LTR	LTR/Copia
Populus_trichocarpa|Chr9:7291099-7291278|TIR_80	Populus_trichocarpa	Chr9	7291099	7291278	TIR	DNA/hAT
Populus_trichocarpa|Chr9:7293210-7293751|LTR_678-int	Populus_trichocarpa	Chr9	7293210	7293751	LTR	LTR/Copia
Populus_trichocarpa|Chr9:8945776-8945933|TIR_76	Populus_trichocarpa	Chr9	8945776	8945933	TIR	DNA/TcMar
Populus_trichocarpa|Chr9:10042625-10042764|TIR_30	Populus_trichocarpa	Chr9	10042625	10042764	TIR	DNA/other
Populus_trichocarpa|Chr9:10042881-10042939|TIR_33	Populus_trichocarpa	Chr9	10042881	10042939	TIR	DNA/CMC-EnSpm
Populus_trichocarpa|Chr9:10046314-10046332|TIR_30	Populus_trichocarpa	Chr9	10046314	10046332	TIR	DNA/other
Populus_trichocarpa|Chr9:10046332-10046501|TIR_80	Populus_trichocarpa	Chr9	10046332	10046501	TIR	DNA/hAT
Populus_trichocarpa|Chr9:10424704-10424884|TIR_30	Populus_trichocarpa	Chr9	10424704	10424884	TIR	DNA/other
Populus_trichocarpa|Chr9:10427948-10427989|LTR_159-LTR	Populus_trichocarpa	Chr9	10427948	10427989	LTR	LTR/Copia
Populus_trichocarpa|Chr9:10920480-10920660|TIR_30	Populus_trichocarpa	Chr9	10920480	10920660	TIR	DNA/other
Populus_trichocarpa|Chr9:10920719-10920835|TIR_30	Populus_trichocarpa	Chr9	10920719	10920835	TIR	DNA/other
Populus_trichocarpa|Chr9:12615620-12615814|LTR_678-int	Populus_trichocarpa	Chr9	12615620	12615814	LTR	LTR/Copia
Populus_wuana|Chr1:1999318-1999543|LTR_75-LTR	Populus_wuana	Chr1	1999318	1999543	LTR	LTR/Gypsy
Populus_wuana|Chr1:2691590-2691691|LTR_1151-int	Populus_wuana	Chr1	2691590	2691691	LTR	LTR/Gypsy
Populus_wuana|Chr1:2692522-2692601|TIR_33	Populus_wuana	Chr1	2692522	2692601	TIR	DNA/other
Populus_wuana|Chr1:6728658-6728781|TIR_46	Populus_wuana	Chr1	6728658	6728781	TIR	DNA/TcMar
Populus_wuana|Chr1:11806983-11807017|LTR_1225-int	Populus_wuana	Chr1	11806983	11807017	LTR	LTR/Copia
Populus_wuana|Chr1:11807017-11807151|TIR_5	Populus_wuana	Chr1	11807017	11807151	TIR	DNA/TcMar
Populus_wuana|Chr1:11807151-11807164|LTR_1225-int	Populus_wuana	Chr1	11807151	11807164	LTR	LTR/Copia
Populus_wuana|Chr1:11808254-11808397|TIR_5	Populus_wuana	Chr1	11808254	11808397	TIR	DNA/TcMar
Populus_wuana|Chr1:11808257-11808431|TIR_34	Populus_wuana	Chr1	11808257	11808431	TIR	DNA/TcMar
Populus_wuana|Chr1:14923984-14924696|LTR_1166-int	Populus_wuana	Chr1	14923984	14924696	LTR	LTR/Copia
Populus_wuana|Chr10:12814199-12814391|TIR_5	Populus_wuana	Chr10	12814199	12814391	TIR	DNA/TcMar
Populus_wuana|Chr10:12818371-12818544|TIR_16	Populus_wuana	Chr10	12818371	12818544	TIR	DNA/PIF-Harbinger
Populus_wuana|Chr10:12819126-12819238|TIR_16	Populus_wuana	Chr10	12819126	12819238	TIR	DNA/PIF-Harbinger
Populus_wuana|Chr10:17227773-17227944|TIR_36	Populus_wuana	Chr10	17227773	17227944	TIR	DNA/TcMar
Populus_wuana|Chr10:18306055-18306242|TIR_5	Populus_wuana	Chr10	18306055	18306242	TIR	DNA/TcMar
Populus_wuana|Chr11:331927-331968|LTR_1173-int	Populus_wuana	Chr11	331927	331968	LTR	LTR/Copia
Populus_wuana|Chr11:331968-332082|TIR_36	Populus_wuana	Chr11	331968	332082	TIR	DNA/TcMar
Populus_wuana|Chr11:332082-332094|LTR_1173-int	Populus_wuana	Chr11	332082	332094	LTR	LTR/Copia
Populus_wuana|Chr11:332994-333163|TIR_49	Populus_wuana	Chr11	332994	333163	non-LTR	SINE/tRNA
Populus_wuana|Chr11:333176-333229|TIR_49	Populus_wuana	Chr11	333176	333229	non-LTR	SINE/tRNA
Populus_wuana|Chr11:3866518-3866775|TIR_23	Populus_wuana	Chr11	3866518	3866775	TIR	DNA/hAT
Populus_wuana|Chr11:3866726-3866797|TIR_108	Populus_wuana	Chr11	3866726	3866797	TIR	DNA/hAT
Populus_wuana|Chr11:3867137-3867304|LTR_884-int	Populus_wuana	Chr11	3867137	3867304	LTR	LTR/Copia
Populus_wuana|Chr11:3872158-3872281|LTR_443-LTR	Populus_wuana	Chr11	3872158	3872281	LTR	LTR/Gypsy
Populus_wuana|Chr12:502334-502513|LTR_884-int	Populus_wuana	Chr12	502334	502513	LTR	LTR/Copia
Populus_wuana|Chr12:2780609-2780779|TIR_79	Populus_wuana	Chr12	2780609	2780779	LTR	LTR/Copia
Populus_wuana|Chr12:6765483-6766300|TIR_16	Populus_wuana	Chr12	6765483	6766300	TIR	DNA/PIF-Harbinger
Populus_wuana|Chr12:6767515-6767655|TIR_6	Populus_wuana	Chr12	6767515	6767655	TIR	DNA/hAT
Populus_wuana|Chr12:6767655-6767757|LTR_884-int	Populus_wuana	Chr12	6767655	6767757	LTR	LTR/Copia
Populus_wuana|Chr12:14465440-14465619|TIR_5	Populus_wuana	Chr12	14465440	14465619	TIR	DNA/TcMar
Populus_wuana|Chr12:14465651-14465680|TIR_100	Populus_wuana	Chr12	14465651	14465680	TIR	DNA/hAT
Populus_wuana|Chr12:14465680-14465864|TIR_46	Populus_wuana	Chr12	14465680	14465864	TIR	DNA/TcMar
Populus_wuana|Chr12:14465864-14465881|TIR_100	Populus_wuana	Chr12	14465864	14465881	TIR	DNA/hAT
Populus_wuana|Chr12:14465952-14466104|TIR_46	Populus_wuana	Chr12	14465952	14466104	TIR	DNA/TcMar
Populus_wuana|Chr12:14466562-14466651|TIR_15	Populus_wuana	Chr12	14466562	14466651	TIR	DNA/TcMar
Populus_wuana|Chr13:2340027-2340090|LTR_1173-int	Populus_wuana	Chr13	2340027	2340090	LTR	LTR/Copia
Populus_wuana|Chr13:2343293-2343482|TIR_5	Populus_wuana	Chr13	2343293	2343482	TIR	DNA/TcMar
Populus_wuana|Chr13:2343482-2343513|TIR_100	Populus_wuana	Chr13	2343482	2343513	TIR	DNA/hAT
Populus_wuana|Chr14:15830391-15830508|TIR_15	Populus_wuana	Chr14	15830391	15830508	TIR	DNA/TcMar
Populus_wuana|Chr14:15832031-15832049|LTR_884-int	Populus_wuana	Chr14	15832031	15832049	LTR	LTR/Copia
Populus_wuana|Chr14:15832049-15832191|TIR_46	Populus_wuana	Chr14	15832049	15832191	TIR	DNA/TcMar
Populus_wuana|Chr14:16897625-16897801|TIR_123	Populus_wuana	Chr14	16897625	16897801	TIR	DNA/hAT
Populus_wuana|Chr14:16898917-16899040|TIR_133	Populus_wuana	Chr14	16898917	16899040	TIR	DNA/hAT
Populus_wuana|Chr15:2114294-2114495|TIR_5	Populus_wuana	Chr15	2114294	2114495	TIR	DNA/TcMar
Populus_wuana|Chr16:11800505-11800628|TIR_36	Populus_wuana	Chr16	11800505	11800628	TIR	DNA/TcMar
Populus_wuana|Chr16:11800628-11800644|TIR_5	Populus_wuana	Chr16	11800628	11800644	TIR	DNA/TcMar
Populus_wuana|Chr16:11801574-11801746|TIR_49	Populus_wuana	Chr16	11801574	11801746	non-LTR	SINE/tRNA
Populus_wuana|Chr16:11804195-11804831|TIR_39	Populus_wuana	Chr16	11804195	11804831	TIR	DNA/TcMar
Populus_wuana|Chr17:1624886-1625695|TIR_16	Populus_wuana	Chr17	1624886	1625695	TIR	DNA/PIF-Harbinger
Populus_wuana|Chr17:1629600-1629673|TIR_33	Populus_wuana	Chr17	1629600	1629673	TIR	DNA/other
Populus_wuana|Chr17:2130121-2130228|TIR_5	Populus_wuana	Chr17	2130121	2130228	TIR	DNA/TcMar
Populus_wuana|Chr17:2488059-2488184|TIR_36	Populus_wuana	Chr17	2488059	2488184	TIR	DNA/TcMar
Populus_wuana|Chr17:2488347-2488491|TIR_15	Populus_wuana	Chr17	2488347	2488491	TIR	DNA/TcMar
Populus_wuana|Chr17:3589337-3589501|LTR_834-int	Populus_wuana	Chr17	3589337	3589501	LTR	LTR/Copia
Populus_wuana|Chr17:3589518-3589561|LTR_834-int	Populus_wuana	Chr17	3589518	3589561	LTR	LTR/Copia
Populus_wuana|Chr17:3589561-3589619|LTR_403-LTR	Populus_wuana	Chr17	3589561	3589619	LTR	LTR/Copia
Populus_wuana|Chr17:3589628-3589873|TIR_33	Populus_wuana	Chr17	3589628	3589873	TIR	DNA/other
Populus_wuana|Chr17:3598139-3598448|TIR_27	Populus_wuana	Chr17	3598139	3598448	TIR	DNA/CMC-EnSpm
Populus_wuana|Chr17:13315480-13315628|TIR_67	Populus_wuana	Chr17	13315480	13315628	TIR	DNA/hAT
Populus_wuana|Chr19:3481848-3482142|LTR_733-LTR	Populus_wuana	Chr19	3481848	3482142	LTR	LTR/Gypsy
Populus_wuana|Chr19:3482222-3482355|LTR_569-LTR	Populus_wuana	Chr19	3482222	3482355	TIR	DNA/TcMar
Populus_wuana|Chr19:7885603-7885762|LTR_884-int	Populus_wuana	Chr19	7885603	7885762	LTR	LTR/Copia
Populus_wuana|Chr19:7885763-7885918|LTR_884-int	Populus_wuana	Chr19	7885763	7885918	LTR	LTR/Copia
Populus_wuana|Chr19:7885800-7885962|LTR_884-int	Populus_wuana	Chr19	7885800	7885962	LTR	LTR/Copia
Populus_wuana|Chr19:7889297-7890021|TIR_78	Populus_wuana	Chr19	7889297	7890021	TIR	DNA/hAT
Populus_wuana|Chr19:7890422-7890489|Denovo_Non_LTR_36	Populus_wuana	Chr19	7890422	7890489	non-LTR	LINE/L1
Populus_wuana|Chr19:9594399-9594581|TIR_36	Populus_wuana	Chr19	9594399	9594581	TIR	DNA/TcMar
Populus_wuana|Chr19:10793773-10793928|LTR_884-int	Populus_wuana	Chr19	10793773	10793928	LTR	LTR/Copia
Populus_wuana|Chr19:10794047-10794105|TIR_7	Populus_wuana	Chr19	10794047	10794105	TIR	DNA/CMC-EnSpm
Populus_wuana|Chr19:10797436-10797834|LTR_1173-int	Populus_wuana	Chr19	10797436	10797834	LTR	LTR/Copia
Populus_wuana|Chr19:11209798-11209972|TIR_36	Populus_wuana	Chr19	11209798	11209972	TIR	DNA/TcMar
Populus_wuana|Chr19:11213016-11213068|LTR_18-LTR	Populus_wuana	Chr19	11213016	11213068	LTR	LTR/Copia
Populus_wuana|Chr19:11213031-11213068|LTR_458-LTR	Populus_wuana	Chr19	11213031	11213068	LTR	LTR/Gypsy
Populus_wuana|Chr19:11213068-11213082|LTR_391-LTR	Populus_wuana	Chr19	11213068	11213082	LTR	LTR/Copia
Populus_wuana|Chr19:11755035-11755214|TIR_5	Populus_wuana	Chr19	11755035	11755214	TIR	DNA/TcMar
Populus_wuana|Chr19:13540455-13540677|TIR_114	Populus_wuana	Chr19	13540455	13540677	TIR	DNA/TcMar
Populus_wuana|Chr19:13543357-13543512|TIR_34	Populus_wuana	Chr19	13543357	13543512	TIR	DNA/TcMar
Populus_wuana|Chr19:13543385-13543560|TIR_5	Populus_wuana	Chr19	13543385	13543560	TIR	DNA/TcMar
Populus_wuana|Chr19:13555367-13555473|TIR_0	Populus_wuana	Chr19	13555367	13555473	TIR	DNA/other
Populus_wuana|Chr2:209328-209717|LTR_1212-int	Populus_wuana	Chr2	209328	209717	LTR	LTR/Gypsy
Populus_wuana|Chr2:209863-210228|LTR_1212-int	Populus_wuana	Chr2	209863	210228	LTR	LTR/Gypsy
Populus_wuana|Chr2:2060473-2060669|LTR_884-int	Populus_wuana	Chr2	2060473	2060669	LTR	LTR/Copia
Populus_wuana|Chr2:2060669-2060796|TIR_100	Populus_wuana	Chr2	2060669	2060796	TIR	DNA/hAT
Populus_wuana|Chr2:19329544-19329567|LTR_1173-int	Populus_wuana	Chr2	19329544	19329567	LTR	LTR/Copia
Populus_wuana|Chr2:19329567-19329731|TIR_36	Populus_wuana	Chr2	19329567	19329731	TIR	DNA/TcMar
Populus_wuana|Chr2:22556940-22557065|TIR_100	Populus_wuana	Chr2	22556940	22557065	TIR	DNA/hAT
Populus_wuana|Chr2:22556947-22556977|LTR_1173-int	Populus_wuana	Chr2	22556947	22556977	LTR	LTR/Copia
Populus_wuana|Chr2:22556977-22557093|TIR_46	Populus_wuana	Chr2	22556977	22557093	TIR	DNA/TcMar
